,Unnamed: 0,label,url,brand,name,skin_type,price,concern,img,cs
598,598,masks,https://www.sephora.com/product/drink-up-intensive-overnight-hydrating-mask-with-avocado-swiss-glacier-water-P440925?skuId=2175453&icid2=products%20grid:p440925:product,origins,drink up™ intensive overnight hydrating face mask with avocado & swiss glacier water,normal,$36.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2175453-main-zoom.jpg?imwidth=175,0.2886751345948129
598,598,masks,https://www.sephora.com/product/drink-up-intensive-overnight-hydrating-mask-with-avocado-swiss-glacier-water-P440925?skuId=2175453&icid2=products%20grid:p440925:product,origins,drink up™ intensive overnight hydrating face mask with avocado & swiss glacier water,dry,$36.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2175453-main-zoom.jpg?imwidth=175,0.4082482904638631
599,599,masks,https://www.sephora.com/product/kiehls-ultra-facial-overnight-hydrating-face-mask-with-10-5-squalane-P479329?skuId=2530863&icid2=products%20grid:p479329:product,kiehl's since 1851,ultra facial overnight hydrating face mask with 10.5% squalane,normal,$45.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2530863-main-zoom.jpg?imwidth=175,0.2886751345948129
599,599,masks,https://www.sephora.com/product/kiehls-ultra-facial-overnight-hydrating-face-mask-with-10-5-squalane-P479329?skuId=2530863&icid2=products%20grid:p479329:product,kiehl's since 1851,ultra facial overnight hydrating face mask with 10.5% squalane,dry,$45.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2530863-main-zoom.jpg?imwidth=175,0.4082482904638631
600,600,masks,https://www.sephora.com/product/sunday-riley-saturn-sulfur-spot-treatment-mask-P460627?skuId=2370971&icid2=products%20grid:p460627:product,sunday riley,saturn sulfur + niacinamide spot treatment mask,normal,$20.00 ,"redness, blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2370971-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
600,600,masks,https://www.sephora.com/product/sunday-riley-saturn-sulfur-spot-treatment-mask-P460627?skuId=2370971&icid2=products%20grid:p460627:product,sunday riley,saturn sulfur + niacinamide spot treatment mask,dry,$20.00 ,"redness, blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2370971-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.6123724356957946
600,600,masks,https://www.sephora.com/product/sunday-riley-saturn-sulfur-spot-treatment-mask-P460627?skuId=2370971&icid2=products%20grid:p460627:product,sunday riley,saturn sulfur + niacinamide spot treatment mask,combination,$20.00 ,"redness, blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2370971-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4629100498862757
600,600,masks,https://www.sephora.com/product/sunday-riley-saturn-sulfur-spot-treatment-mask-P460627?skuId=2370971&icid2=products%20grid:p460627:product,sunday riley,saturn sulfur + niacinamide spot treatment mask,oily,$20.00 ,"redness, blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2370971-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
601,601,masks,https://www.sephora.com/product/pores-no-more-vacuum-cleaner-pore-purifying-mask-P429662?skuId=2062933&icid2=products%20grid:p429662:product,dr. brandt skincare,pores no more® vacuum cleaner® pore purifying mask,normal,$44.00 ,"pores, acne,blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2062933-main-zoom.jpg?imwidth=175,0.18257418583505539
601,601,masks,https://www.sephora.com/product/pores-no-more-vacuum-cleaner-pore-purifying-mask-P429662?skuId=2062933&icid2=products%20grid:p429662:product,dr. brandt skincare,pores no more® vacuum cleaner® pore purifying mask,combination,$44.00 ,"pores, acne,blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2062933-main-zoom.jpg?imwidth=175,0.2886751345948129
601,601,masks,https://www.sephora.com/product/pores-no-more-vacuum-cleaner-pore-purifying-mask-P429662?skuId=2062933&icid2=products%20grid:p429662:product,dr. brandt skincare,pores no more® vacuum cleaner® pore purifying mask,oily,$44.00 ,"pores, acne,blemishes,oiliness,",https://www.sephora.com/productimages/sku/s2062933-main-zoom.jpg?imwidth=175,0.18257418583505539
602,602,masks,https://www.sephora.com/product/shani-darden-triple-acid-signature-peel-P503920?skuId=2588903&icid2=products%20grid:p503920:product,shani darden skin care,triple acid signature peel,normal,$125.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2588903-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.0
602,602,masks,https://www.sephora.com/product/shani-darden-triple-acid-signature-peel-P503920?skuId=2588903&icid2=products%20grid:p503920:product,shani darden skin care,triple acid signature peel,dry,$125.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2588903-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.20412414523193154
602,602,masks,https://www.sephora.com/product/shani-darden-triple-acid-signature-peel-P503920?skuId=2588903&icid2=products%20grid:p503920:product,shani darden skin care,triple acid signature peel,combination,$125.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2588903-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.1543033499620919
602,602,masks,https://www.sephora.com/product/shani-darden-triple-acid-signature-peel-P503920?skuId=2588903&icid2=products%20grid:p503920:product,shani darden skin care,triple acid signature peel,oily,$125.00 ,"pores, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2588903-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175,0.0
603,603,masks,https://www.sephora.com/product/sulwhasoo-overnight-vitalizing-mask-P475172?skuId=2708501&icid2=products%20grid:p475172:product,sulwhasoo,overnight vitalizing mask,normal,$54.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708501-main-zoom.jpg?imwidth=175,0.2357022603955159
603,603,masks,https://www.sephora.com/product/sulwhasoo-overnight-vitalizing-mask-P475172?skuId=2708501&icid2=products%20grid:p475172:product,sulwhasoo,overnight vitalizing mask,dry,$54.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708501-main-zoom.jpg?imwidth=175,0.2886751345948129
603,603,masks,https://www.sephora.com/product/sulwhasoo-overnight-vitalizing-mask-P475172?skuId=2708501&icid2=products%20grid:p475172:product,sulwhasoo,overnight vitalizing mask,combination,$54.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708501-main-zoom.jpg?imwidth=175,0.18257418583505539
603,603,masks,https://www.sephora.com/product/sulwhasoo-overnight-vitalizing-mask-P475172?skuId=2708501&icid2=products%20grid:p475172:product,sulwhasoo,overnight vitalizing mask,oily,$54.00 ,"dryness,uneven texture,,,",https://www.sephora.com/productimages/sku/s2708501-main-zoom.jpg?imwidth=175,0.2357022603955159
604,604,masks,https://www.sephora.com/product/rose-deep-hydration-sleeping-mask-P442858?skuId=2551125&icid2=products%20grid:p442858:product,fresh,rose deep hydration sleeping mask,normal,$30.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2551125-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
604,604,masks,https://www.sephora.com/product/rose-deep-hydration-sleeping-mask-P442858?skuId=2551125&icid2=products%20grid:p442858:product,fresh,rose deep hydration sleeping mask,dry,$30.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2551125-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2357022603955159
604,604,masks,https://www.sephora.com/product/rose-deep-hydration-sleeping-mask-P442858?skuId=2551125&icid2=products%20grid:p442858:product,fresh,rose deep hydration sleeping mask,combination,$30.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2551125-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1666666666666667
604,604,masks,https://www.sephora.com/product/rose-deep-hydration-sleeping-mask-P442858?skuId=2551125&icid2=products%20grid:p442858:product,fresh,rose deep hydration sleeping mask,oily,$30.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2551125-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
605,605,masks,https://www.sephora.com/product/tata-harper-superkind-radiance-mask-P472342?skuId=2460111&icid2=products%20grid:p472342:product,tata harper,superkind gentle aha radiance mask for skin barrier repair,dry,$68.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2460111-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4714045207910318
606,606,masks,https://www.sephora.com/product/concentrated-ginseng-renewing-sheet-masks-ad-P502381?skuId=2595858&icid2=products%20grid:p502381:product,sulwhasoo,concentrated ginseng renewing sheet masks,normal,$120.00 ,"fine lines,wrinkles, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2595858-main-zoom.jpg?imwidth=175,0.18257418583505539
606,606,masks,https://www.sephora.com/product/concentrated-ginseng-renewing-sheet-masks-ad-P502381?skuId=2595858&icid2=products%20grid:p502381:product,sulwhasoo,concentrated ginseng renewing sheet masks,dry,$120.00 ,"fine lines,wrinkles, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2595858-main-zoom.jpg?imwidth=175,0.36514837167011077
606,606,masks,https://www.sephora.com/product/concentrated-ginseng-renewing-sheet-masks-ad-P502381?skuId=2595858&icid2=products%20grid:p502381:product,sulwhasoo,concentrated ginseng renewing sheet masks,combination,$120.00 ,"fine lines,wrinkles, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2595858-main-zoom.jpg?imwidth=175,0.2886751345948129
606,606,masks,https://www.sephora.com/product/concentrated-ginseng-renewing-sheet-masks-ad-P502381?skuId=2595858&icid2=products%20grid:p502381:product,sulwhasoo,concentrated ginseng renewing sheet masks,oily,$120.00 ,"fine lines,wrinkles, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2595858-main-zoom.jpg?imwidth=175,0.18257418583505539
607,607,masks,https://www.sephora.com/product/the-lifting-firming-mask-P416538?skuId=1932409&icid2=products%20grid:p416538:product,la mer,the lifting and firming mask,normal,$320.00 ,"loss of firmness,elasticity, fine lines,wrinkles,dullness,uneven texture",https://www.sephora.com/productimages/sku/s1932409-main-zoom.jpg?imwidth=175,0.1543033499620919
607,607,masks,https://www.sephora.com/product/the-lifting-firming-mask-P416538?skuId=1932409&icid2=products%20grid:p416538:product,la mer,the lifting and firming mask,dry,$320.00 ,"loss of firmness,elasticity, fine lines,wrinkles,dullness,uneven texture",https://www.sephora.com/productimages/sku/s1932409-main-zoom.jpg?imwidth=175,0.3086066999241838
607,607,masks,https://www.sephora.com/product/the-lifting-firming-mask-P416538?skuId=1932409&icid2=products%20grid:p416538:product,la mer,the lifting and firming mask,combination,$320.00 ,"loss of firmness,elasticity, fine lines,wrinkles,dullness,uneven texture",https://www.sephora.com/productimages/sku/s1932409-main-zoom.jpg?imwidth=175,0.25819888974716115
607,607,masks,https://www.sephora.com/product/the-lifting-firming-mask-P416538?skuId=1932409&icid2=products%20grid:p416538:product,la mer,the lifting and firming mask,oily,$320.00 ,"loss of firmness,elasticity, fine lines,wrinkles,dullness,uneven texture",https://www.sephora.com/productimages/sku/s1932409-main-zoom.jpg?imwidth=175,0.1543033499620919
608,608,masks,https://www.sephora.com/product/naturally-serious-mask-imum-revival-trade-hydra-plumping-mask-P473148?skuId=2480820&icid2=products%20grid:p473148:product,naturally serious,mask-imum revival™ hydra-plumping mask,normal,$27.00 ,"pores, dryness,dullness,",https://www.sephora.com/productimages/sku/s2480820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
608,608,masks,https://www.sephora.com/product/naturally-serious-mask-imum-revival-trade-hydra-plumping-mask-P473148?skuId=2480820&icid2=products%20grid:p473148:product,naturally serious,mask-imum revival™ hydra-plumping mask,dry,$27.00 ,"pores, dryness,dullness,",https://www.sephora.com/productimages/sku/s2480820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2357022603955159
608,608,masks,https://www.sephora.com/product/naturally-serious-mask-imum-revival-trade-hydra-plumping-mask-P473148?skuId=2480820&icid2=products%20grid:p473148:product,naturally serious,mask-imum revival™ hydra-plumping mask,combination,$27.00 ,"pores, dryness,dullness,",https://www.sephora.com/productimages/sku/s2480820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1666666666666667
608,608,masks,https://www.sephora.com/product/naturally-serious-mask-imum-revival-trade-hydra-plumping-mask-P473148?skuId=2480820&icid2=products%20grid:p473148:product,naturally serious,mask-imum revival™ hydra-plumping mask,oily,$27.00 ,"pores, dryness,dullness,",https://www.sephora.com/productimages/sku/s2480820-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
609,609,masks,https://www.sephora.com/product/dam-dam-skin-pure-vitamin-c-mud-mask-P472024?skuId=2463107&icid2=products%20grid:p472024:product,damdam,skin mud pure vitamin c brightening mask,combination,$48.00 ,"pores, loss of firmness,elasticity,oiliness,",https://www.sephora.com/productimages/sku/s2463107-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.2886751345948129
609,609,masks,https://www.sephora.com/product/dam-dam-skin-pure-vitamin-c-mud-mask-P472024?skuId=2463107&icid2=products%20grid:p472024:product,damdam,skin mud pure vitamin c brightening mask,oily,$48.00 ,"pores, loss of firmness,elasticity,oiliness,",https://www.sephora.com/productimages/sku/s2463107-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.18257418583505539
610,610,masks,https://www.sephora.com/product/mario-badescu-super-collagen-mask-P440500?skuId=2185122&icid2=products%20grid:p440500:product,mario badescu,super collagen mask,normal,$20.00 ,"fine lines,wrinkles,dryness,,",https://www.sephora.com/productimages/sku/s2185122-main-zoom.jpg?imwidth=175,0.4082482904638631
610,610,masks,https://www.sephora.com/product/mario-badescu-super-collagen-mask-P440500?skuId=2185122&icid2=products%20grid:p440500:product,mario badescu,super collagen mask,dry,$20.00 ,"fine lines,wrinkles,dryness,,",https://www.sephora.com/productimages/sku/s2185122-main-zoom.jpg?imwidth=175,0.4714045207910318
610,610,masks,https://www.sephora.com/product/mario-badescu-super-collagen-mask-P440500?skuId=2185122&icid2=products%20grid:p440500:product,mario badescu,super collagen mask,combination,$20.00 ,"fine lines,wrinkles,dryness,,",https://www.sephora.com/productimages/sku/s2185122-main-zoom.jpg?imwidth=175,0.3333333333333334
610,610,masks,https://www.sephora.com/product/mario-badescu-super-collagen-mask-P440500?skuId=2185122&icid2=products%20grid:p440500:product,mario badescu,super collagen mask,oily,$20.00 ,"fine lines,wrinkles,dryness,,",https://www.sephora.com/productimages/sku/s2185122-main-zoom.jpg?imwidth=175,0.4082482904638631
611,611,masks,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-charcoal-mask-scrub-P469452?skuId=2421774&icid2=products%20grid:p469452:product,clinique,all about clean™ 2-in-1 charcoal face mask + scrub,normal,$36.00 ,"pores, uneven texture,oiliness,",https://www.sephora.com/productimages/sku/s2421774-main-zoom.jpg?imwidth=175,0.20412414523193154
611,611,masks,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-charcoal-mask-scrub-P469452?skuId=2421774&icid2=products%20grid:p469452:product,clinique,all about clean™ 2-in-1 charcoal face mask + scrub,dry,$36.00 ,"pores, uneven texture,oiliness,",https://www.sephora.com/productimages/sku/s2421774-main-zoom.jpg?imwidth=175,0.4082482904638631
611,611,masks,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-charcoal-mask-scrub-P469452?skuId=2421774&icid2=products%20grid:p469452:product,clinique,all about clean™ 2-in-1 charcoal face mask + scrub,combination,$36.00 ,"pores, uneven texture,oiliness,",https://www.sephora.com/productimages/sku/s2421774-main-zoom.jpg?imwidth=175,0.3086066999241838
611,611,masks,https://www.sephora.com/product/clinique-all-about-clean-trade-2-in-1-charcoal-mask-scrub-P469452?skuId=2421774&icid2=products%20grid:p469452:product,clinique,all about clean™ 2-in-1 charcoal face mask + scrub,oily,$36.00 ,"pores, uneven texture,oiliness,",https://www.sephora.com/productimages/sku/s2421774-main-zoom.jpg?imwidth=175,0.20412414523193154
